epoch,accuracy,loss,val_accuracy,val_loss
31,0.9395584464073181,0.1323552280664444,0.9276410937309265,0.1625916063785553
32,0.9377488493919373,0.1349966824054718,0.929088294506073,0.12932607531547546
33,0.9348534345626831,0.1526491343975067,0.9305354356765747,0.12883204221725464
34,0.9395584464073181,0.14244727790355682,0.9175108671188354,0.14735788106918335
35,0.9428157806396484,0.13148148357868195,0.9276410937309265,0.1421203315258026
36,0.9431777000427246,0.12806059420108795,0.9305354356765747,0.1279885470867157
37,0.9467969536781311,0.1157645732164383,0.9319826364517212,0.12653848528862
38,0.943901538848877,0.11933543533086777,0.929088294506073,0.12713168561458588
39,0.9406442046165466,0.13538694381713867,0.929088294506073,0.12013799697160721
40,0.9482446908950806,0.11321105808019638,0.9406657218933105,0.12135788798332214
41,0.9453492760658264,0.12413089722394943,0.9319826364517212,0.1342831254005432
42,0.9384726881980896,0.14231926202774048,0.9348769783973694,0.12220228463411331
43,0.9500542879104614,0.11157722771167755,0.9319826364517212,0.11408117413520813
44,0.9453492760658264,0.12493818998336792,0.9305354356765747,0.1279502958059311
45,0.9442634582519531,0.12257429957389832,0.9334298372268677,0.12077194452285767
46,0.9475207924842834,0.11507901549339294,0.9334298372268677,0.12298652529716492
47,0.9391965270042419,0.12458804249763489,0.9363241791725159,0.13003303110599518
48,0.9449873566627502,0.11735563725233078,0.9305354356765747,0.12485407292842865
49,0.9511400461196899,0.1154278963804245,0.9319826364517212,0.11677807569503784
df: dataset_reentry
Loss:0.10744951665401459
Accuracy:091100914478302
Recall: 0.9026605504587156
Precision: 0.9085714285714285
F1 score: 0.8602803738317756
-------------------------------
0,0.7748823761940002,0.5338046550750732,0.8219971060752869,0.5283894538879395
1,0.8646398782730103,0.3105623126029968,0.8654124736785889,0.33974236249923706
2,0.8990228176116943,0.25250568985939026,0.9146165251731873,0.21437177062034607
3,0.912414014339447,0.22666184604167938,0.9117221236228943,0.2040066123008728
4,0.9037278294563293,0.22788305580615997,0.9102749824523926,0.24135254323482513
5,0.9258052706718445,0.17611812055110931,0.9044862389564514,0.2148365080356598
6,0.9163952469825745,0.21301604807376862,0.9175108671188354,0.19412799179553986
7,0.9211002588272095,0.2018592357635498,0.9059334397315979,0.16876618564128876
8,0.9287006855010986,0.18097332119941711,0.9319826364517212,0.1622045934200287
9,0.9258052706718445,0.1868167519569397,0.929088294506073,0.17160578072071075
10,0.9305103421211243,0.16720399260520935,0.9247467517852783,0.15129296481609344
11,0.9250814318656921,0.18131452798843384,0.9421128630638123,0.1436944603919983
12,0.931958019733429,0.16311804950237274,0.916063666343689,0.13614673912525177
13,0.9308722615242004,0.15574544668197632,0.916063666343689,0.14468272030353546
14,0.9381107687950134,0.15292347967624664,0.929088294506073,0.14832152426242828
15,0.9420919418334961,0.13446418941020966,0.9218524098396301,0.15422482788562775
16,0.931958019733429,0.1653837263584137,0.9406657218933105,0.12720482051372528
17,0.9352153539657593,0.15482725203037262,0.9073805809020996,0.1729390025138855
18,0.9431777000427246,0.13848485052585602,0.9218524098396301,0.16344290971755981
19,0.9297864437103271,0.16467997431755066,0.929088294506073,0.14611800014972687
20,0.9283387660980225,0.16039152443408966,0.9319826364517212,0.15550178289413452
21,0.9373868703842163,0.14866317808628082,0.9334298372268677,0.14477050304412842
22,0.9370249509811401,0.13764211535453796,0.9348769783973694,0.1427706927061081
23,0.9391965270042419,0.15107087790966034,0.9204052090644836,0.1566983163356781
24,0.9442634582519531,0.13845881819725037,0.9377713203430176,0.1305222064256668
25,0.9402822852134705,0.14608900249004364,0.9334298372268677,0.13857655227184296
26,0.943901538848877,0.12377157807350159,0.9363241791725159,0.12291909754276276
27,0.9449873566627502,0.13015258312225342,0.9377713203430176,0.1521848440170288
28,0.9399203658103943,0.13681791722774506,0.9232995510101318,0.14201420545578003
29,0.9449873566627502,0.12391793727874756,0.9348769783973694,0.12523700296878815
30,0.9406442046165466,0.1375998854637146,0.9276410937309265,0.14951880276203156
31,0.9395584464073181,0.14554283022880554,0.9232995510101318,0.18430474400520325
32,0.9373868703842163,0.1436539739370346,0.9117221236228943,0.1608360856771469
33,0.9431777000427246,0.12215439975261688,0.9204052090644836,0.1508248895406723
34,0.9420919418334961,0.12187616527080536,0.9334298372268677,0.12172829359769821
35,0.943901538848877,0.1254771500825882,0.9334298372268677,0.13589659333229065
36,0.9464350342750549,0.1274872124195099,0.9348769783973694,0.12097736448049545
37,0.9471588730812073,0.1168348640203476,0.9319826364517212,0.1403452754020691
38,0.9381107687950134,0.13655319809913635,0.9189580082893372,0.15108871459960938
39,0.9391965270042419,0.1293647587299347,0.9218524098396301,0.1303231120109558
40,0.9496923685073853,0.1154659166932106,0.9218524098396301,0.1304718405008316
41,0.9381107687950134,0.13163168728351593,0.9319826364517212,0.12900573015213013
42,0.9460731148719788,0.11749543994665146,0.9319826364517212,0.12613165378570557
43,0.9482446908950806,0.11397221684455872,0.92619389295578,0.131142258644104
44,0.9460731148719788,0.12296194583177567,0.9276410937309265,0.1416279822587967
45,0.9486066102981567,0.12055522203445435,0.9319826364517212,0.13063804805278778
46,0.9496923685073853,0.10376299917697906,0.9247467517852783,0.13312150537967682
47,0.9460731148719788,0.10836628824472427,0.9305354356765747,0.12503919005393982
48,0.9500542879104614,0.1135106235742569,0.9131693243980408,0.1526561975479126
49,0.9464350342750549,0.12285727262496948,0.9319826364517212,0.12918882071971893
df: dataset_reentry
Loss:0.1070079356431961
Accuracy:0.9115752375602722
Recall: 0.90153554128440367
Precision: 0.8948711943793911
F1 score: 0.8827088064889918
-------------------------------
0,0.7817589640617371,0.5033033490180969,0.8379160761833191,0.45908600091934204
1,0.885993480682373,0.2673688530921936,0.8943560123443604,0.21496142446994781
2,0.8899746537208557,0.2621158957481384,0.929088294506073,0.16435810923576355
3,0.9120520949363708,0.22378230094909668,0.8871201276779175,0.454402893781662
4,0.9167571663856506,0.1983823925256729,0.9435600638389587,0.1509873867034912
5,0.91024249792099,0.20280981063842773,0.9392185211181641,0.14189723134040833
6,0.9250814318656921,0.1765071600675583,0.9305354356765747,0.13301877677440643
7,0.9131379127502441,0.2158806174993515,0.9348769783973694,0.17772382497787476
8,0.9312341809272766,0.1848198026418686,0.9204052090644836,0.19954892992973328
9,0.9355772733688354,0.15251006186008453,0.929088294506073,0.14478722214698792
10,0.9330437779426575,0.17614440619945526,0.9377713203430176,0.13043931126594543
11,0.9330437779426575,0.15856528282165527,0.9406657218933105,0.13269205391407013
12,0.9334056973457336,0.16362395882606506,0.9377713203430176,0.1206871047616005
13,0.9268910884857178,0.176924467086792,0.9392185211181641,0.12627637386322021
14,0.9384726881980896,0.15601401031017303,0.9334298372268677,0.13056667149066925
15,0.9305103421211243,0.16316798329353333,0.9435600638389587,0.12811917066574097
16,0.9344915151596069,0.1387803554534912,0.9435600638389587,0.11851172149181366
17,0.9341295957565308,0.15693597495555878,0.9363241791725159,0.12557847797870636
18,0.9334056973457336,0.16162531077861786,0.9363241791725159,0.13941650092601776
19,0.9341295957565308,0.16036732494831085,0.9334298372268677,0.22316785156726837
20,0.936663031578064,0.15513254702091217,0.9363241791725159,0.12866652011871338
21,0.9395584464073181,0.13698112964630127,0.9319826364517212,0.1457860767841339
22,0.9341295957565308,0.13995695114135742,0.929088294506073,0.13972057402133942
23,0.9381107687950134,0.1456969976425171,0.929088294506073,0.13903827965259552
24,0.936663031578064,0.13812150061130524,0.9334298372268677,0.13618412613868713
25,0.9399203658103943,0.1323964148759842,0.9319826364517212,0.12791205942630768
26,0.9420919418334961,0.13117669522762299,0.9319826364517212,0.13207939267158508
27,0.9370249509811401,0.15016844868659973,0.9334298372268677,0.14043249189853668
28,0.9381107687950134,0.13902761042118073,0.9493487477302551,0.125269815325737
29,0.9391965270042419,0.13972319662570953,0.9247467517852783,0.12972284853458405
30,0.9424538612365723,0.1259116679430008,0.9146165251731873,0.1391793191432953
31,0.9435396194458008,0.12288917601108551,0.9450072646141052,0.1349295973777771
32,0.9388346076011658,0.139825239777565,0.9247467517852783,0.1560385674238205
33,0.9428157806396484,0.12883871793746948,0.9348769783973694,0.1198493167757988
34,0.9373868703842163,0.14144156873226166,0.9276410937309265,0.12639383971691132
35,0.9381107687950134,0.14755131304264069,0.9247467517852783,0.1440543234348297
36,0.9435396194458008,0.1345246583223343,0.929088294506073,0.12943729758262634
37,0.9348534345626831,0.134030282497406,0.92619389295578,0.13217753171920776
38,0.9406442046165466,0.12569470703601837,0.9305354356765747,0.13118694722652435
39,0.9460731148719788,0.12040054798126221,0.929088294506073,0.12166464328765869
40,0.9453492760658264,0.12032467871904373,0.9319826364517212,0.12750037014484406
41,0.9341295957565308,0.13735796511173248,0.9276410937309265,0.13043035566806793
42,0.9363011121749878,0.1344285011291504,0.9435600638389587,0.13112376630306244
43,0.9471588730812073,0.11266755312681198,0.9319826364517212,0.13843466341495514
44,0.9460731148719788,0.11716008931398392,0.9377713203430176,0.12882593274116516
45,0.9446253776550293,0.12286241352558136,0.9377713203430176,0.13917365670204163
46,0.9431777000427246,0.12356828898191452,0.9276410937309265,0.13414081931114197
47,0.9464350342750549,0.10993180423974991,0.92619389295578,0.12277496606111526
48,0.9428157806396484,0.12590163946151733,0.92619389295578,0.1206108033657074
49,0.9431777000427246,0.12450810521841049,0.929088294506073,0.12762188911437988
df: dataset_reentry
Loss:0.09305880218744278
Accuracy:0.9021559381484985
Recall: 0.884954128440367
Precision: 0.8786223277909739
F1 score: 0.8614935822637106
-------------------------------
0,0.7727108001708984,0.5272406935691833,0.8712011575698853,0.38071125745773315
1,0.8566775321960449,0.32159072160720825,0.8914616703987122,0.2981324791908264
2,0.8863554000854492,0.2704831063747406,0.8842257857322693,0.270633339881897
3,0.900470495223999,0.2456299215555191,0.92619389295578,0.1739460825920105
4,0.9022801518440247,0.229774609208107,0.929088294506073,0.19342751801013947
5,0.9182048439979553,0.19798514246940613,0.929088294506073,0.16804417967796326
6,0.9214621782302856,0.18829573690891266,0.9015918970108032,0.25938937067985535
7,0.9098805785179138,0.2218872457742691,0.9175108671188354,0.17640817165374756
8,0.9163952469825745,0.18971751630306244,0.9348769783973694,0.1503768116235733
9,0.9196525812149048,0.20305106043815613,0.9204052090644836,0.1728062927722931
10,0.9196525812149048,0.20358256995677948,0.9218524098396301,0.1594853401184082
11,0.9189286828041077,0.18795031309127808,0.92619389295578,0.21690601110458374
12,0.927253007888794,0.1641949564218521,0.9406657218933105,0.1398237645626068
13,0.9189286828041077,0.19757172465324402,0.9377713203430176,0.14394769072532654
14,0.9236337542533875,0.17744138836860657,0.9334298372268677,0.12962830066680908
15,0.931958019733429,0.16854439675807953,0.9406657218933105,0.131557896733284
16,0.9297864437103271,0.15907078981399536,0.9305354356765747,0.1450044810771942
17,0.9258052706718445,0.16885040700435638,0.9204052090644836,0.16053080558776855
18,0.9370249509811401,0.1528223603963852,0.9392185211181641,0.13929876685142517
19,0.9370249509811401,0.14367085695266724,0.9232995510101318,0.1373259723186493
20,0.9315961003303528,0.17280706763267517,0.9218524098396301,0.14718802273273468
21,0.9341295957565308,0.1550247222185135,0.9319826364517212,0.161224365234375
22,0.9337676167488098,0.1548168957233429,0.9334298372268677,0.1397048532962799
23,0.9334056973457336,0.1661708950996399,0.9363241791725159,0.1842368245124817
24,0.9315961003303528,0.14440198242664337,0.9305354356765747,0.1376703679561615
25,0.9352153539657593,0.15762387216091156,0.929088294506073,0.1296820491552353
26,0.9384726881980896,0.14558254182338715,0.929088294506073,0.14144358038902283
27,0.929424524307251,0.15592771768569946,0.9232995510101318,0.14357326924800873
28,0.9395584464073181,0.12943454086780548,0.92619389295578,0.14530232548713684
29,0.9330437779426575,0.15200312435626984,0.9377713203430176,0.13132180273532867
30,0.9355772733688354,0.14106641709804535,0.9305354356765747,0.1342822164297104
31,0.9410061240196228,0.12668146193027496,0.9421128630638123,0.12506777048110962
32,0.9410061240196228,0.12721456587314606,0.92619389295578,0.18583835661411285
33,0.9431777000427246,0.12950436770915985,0.9334298372268677,0.1308506578207016
34,0.9359391927719116,0.150247722864151,0.9189580082893372,0.13729029893875122
35,0.9399203658103943,0.13727927207946777,0.92619389295578,0.1458529531955719
36,0.9464350342750549,0.12752889096736908,0.929088294506073,0.1347445696592331
37,0.9308722615242004,0.1559620350599289,0.929088294506073,0.13885869085788727
38,0.9388346076011658,0.13485045731067657,0.9348769783973694,0.13433347642421722
39,0.9453492760658264,0.12130238115787506,0.9334298372268677,0.12784424424171448
40,0.9424538612365723,0.12279588729143143,0.9305354356765747,0.14201629161834717
41,0.943901538848877,0.12332459539175034,0.929088294506073,0.14056187868118286
42,0.9460731148719788,0.1199871078133583,0.929088294506073,0.1482512503862381
43,0.9442634582519531,0.1252240240573883,0.9348769783973694,0.13261352479457855
44,0.9420919418334961,0.12094443291425705,0.9348769783973694,0.13778184354305267
45,0.9428157806396484,0.12684635818004608,0.9421128630638123,0.12954454123973846
46,0.9410061240196228,0.14312949776649475,0.9218524098396301,0.16434824466705322
47,0.9377488493919373,0.15285713970661163,0.92619389295578,0.14342036843299866
48,0.9413681030273438,0.120124951004982,0.9334298372268677,0.13401539623737335
49,0.9464350342750549,0.11335780471563339,0.9377713203430176,0.12690429389476776
df: dataset_reentry
Loss:0.09802228957414627
Accuracy:0.9241284441947937
Recall: 0.8843119266055045
Precision: 0.9029268292682927
F1 score: 0.8927186761229314
-------------------------------
