epoch,accuracy,loss,val_accuracy,val_loss
32,0.8878504633903503,0.25597983598709106,0.863070547580719,0.3674810826778412
33,0.8909657597541809,0.23122939467430115,0.8962655663490295,0.279217928647995
34,0.8857735991477966,0.25747573375701904,0.8879668116569519,0.32997435331344604
35,0.8764278292655945,0.26045361161231995,0.8672199249267578,0.305755615234375
36,0.8868120312690735,0.2538130581378937,0.8713693022727966,0.2918619215488434
37,0.871235728263855,0.2688710689544678,0.8755186796188354,0.33356115221977234
38,0.8618898987770081,0.2997996211051941,0.8838174343109131,0.3274320363998413
39,0.881619930267334,0.2544340193271637,0.8713693022727966,0.2710098326206207
40,0.889927327632904,0.24065886437892914,0.8879668116569519,0.32234328985214233
41,0.8992730975151062,0.22769203782081604,0.9004149436950684,0.2786511182785034
42,0.8764278292655945,0.2659730017185211,0.8879668116569519,0.3485937714576721
43,0.8722741603851318,0.2649616003036499,0.9045643210411072,0.29540780186653137
44,0.8857735991477966,0.2558099031448364,0.8547717928886414,0.3291598856449127
45,0.8795430660247803,0.2393026053905487,0.9004149436950684,0.34425088763237
46,0.8847352266311646,0.22700434923171997,0.8796680569648743,0.3230270445346832
47,0.8992730975151062,0.23100152611732483,0.8589211702346802,0.3432082235813141
48,0.8836967945098877,0.2462000846862793,0.8879668116569519,0.2853866219520569
49,0.8785046935081482,0.22795861959457397,0.8755186796188354,0.31858959794044495
df: dataset_infinite_loop
Loss:0.29540780186653137
Accuracy:0.8845643210411072
Recall: 0.9056198347107438
Precision: 0.8888888888888888
F1 score: 0.8668825910931174
-------------------------------
0,0.6562824249267578,0.7747374773025513,0.7925311326980591,0.4889318645000458
1,0.7943925261497498,0.47522979974746704,0.8215767741203308,0.47591838240623474
2,0.8006230592727661,0.4370418190956116,0.8506224155426025,0.34478840231895447
3,0.8255451917648315,0.38594484329223633,0.8838174343109131,0.2519465982913971
4,0.8338525295257568,0.36619389057159424,0.8796680569648743,0.4000512957572937
5,0.8255451917648315,0.38832026720046997,0.8755186796188354,0.30140066146850586
6,0.8598130941390991,0.34345927834510803,0.8838174343109131,0.3580055832862854
7,0.8566977977752686,0.32270726561546326,0.8879668116569519,0.35235267877578735
8,0.8639667630195618,0.29634222388267517,0.8755186796188354,0.33288776874542236
9,0.8670820593833923,0.34541189670562744,0.8464730381965637,0.29185137152671814
10,0.8504672646522522,0.33241546154022217,0.8506224155426025,0.2702820301055908
11,0.8577362298965454,0.31422844529151917,0.8589211702346802,0.35571885108947754
12,0.8390446305274963,0.3520154058933258,0.9128630757331848,0.23421651124954224
13,0.8774662613868713,0.2861679196357727,0.908713698387146,0.25598376989364624
14,0.8888888955116272,0.2531071901321411,0.8755186796188354,0.2566508948802948
15,0.8670820593833923,0.29184022545814514,0.8713693022727966,0.2972031831741333
16,0.8691588640213013,0.3105079233646393,0.8838174343109131,0.2737310826778412
17,0.8774662613868713,0.2772865295410156,0.8796680569648743,0.2980254888534546
18,0.8951194286346436,0.26147180795669556,0.8713693022727966,0.34689658880233765
19,0.8753893971443176,0.2776375114917755,0.8879668116569519,0.2601322829723358
20,0.8753893971443176,0.29777422547340393,0.8962655663490295,0.30814582109451294
21,0.8836967945098877,0.2916264235973358,0.8962655663490295,0.24993515014648438
22,0.8618898987770081,0.31816422939300537,0.9004149436950684,0.2805870473384857
23,0.881619930267334,0.26326221227645874,0.908713698387146,0.2719951570034027
24,0.8951194286346436,0.25325074791908264,0.8506224155426025,0.2997213900089264
25,0.889927327632904,0.24909907579421997,0.9004149436950684,0.30746299028396606
26,0.8857735991477966,0.2675155699253082,0.9004149436950684,0.2382703721523285
27,0.9023883938789368,0.22354692220687866,0.9045643210411072,0.24881505966186523
28,0.9003115296363831,0.22889195382595062,0.9045643210411072,0.2516387104988098
29,0.8836967945098877,0.2855950891971588,0.8962655663490295,0.2862013578414917
30,0.8660436272621155,0.30734220147132874,0.8921161890029907,0.28259900212287903
31,0.8982346653938293,0.2495446801185608,0.8838174343109131,0.25261080265045166
32,0.8629283308982849,0.30822521448135376,0.908713698387146,0.2918444871902466
33,0.8878504633903503,0.24895966053009033,0.908713698387146,0.23534981906414032
34,0.8857735991477966,0.270388126373291,0.8921161890029907,0.3024771511554718
35,0.9003115296363831,0.24068930745124817,0.9004149436950684,0.2541479170322418
36,0.8753893971443176,0.28711432218551636,0.908713698387146,0.24677357077598572
37,0.8940809965133667,0.22854779660701752,0.8962655663490295,0.2984287738800049
38,0.8857735991477966,0.2648603320121765,0.908713698387146,0.2459416538476944
39,0.8836967945098877,0.26926979422569275,0.8755186796188354,0.2726917862892151
40,0.8982346653938293,0.2120085060596466,0.8921161890029907,0.29926392436027527
41,0.8878504633903503,0.26082631945610046,0.9045643210411072,0.2450665533542633
42,0.8951194286346436,0.2506645619869232,0.9045643210411072,0.28985074162483215
43,0.8909657597541809,0.2549051344394684,0.8962655663490295,0.2608313262462616
44,0.8951194286346436,0.25362884998321533,0.9004149436950684,0.28323251008987427
45,0.892004132270813,0.25605589151382446,0.9045643210411072,0.23491445183753967
46,0.9065420627593994,0.2285434752702713,0.9045643210411072,0.27614524960517883
47,0.9065420627593994,0.20499542355537415,0.8962655663490295,0.25896552205085754
48,0.8940809965133667,0.2657773494720459,0.9004149436950684,0.2712264955043793
49,0.8826583623886108,0.2532389461994171,0.8879668116569519,0.2687443792819977
df: dataset_infinite_loop
Loss:0.23421649634838104
Accuracy:0.8728630757331848
Recall: 0.9021487603305785
Precision: 0.890625
F1 score: 0.8856626506024097
-------------------------------
0,0.6355140209197998,0.8351284861564636,0.7344398498535156,0.5407342314720154
1,0.7372793555259705,0.5686565637588501,0.7634854912757874,0.9458259344100952
2,0.7902388572692871,0.47386303544044495,0.8132780194282532,0.46394985914230347
3,0.822429895401001,0.403338760137558,0.7676348686218262,0.4861116409301758
4,0.8058151602745056,0.4207870662212372,0.8506224155426025,0.37982144951820374
5,0.84112149477005,0.37781569361686707,0.8672199249267578,0.35808807611465454
6,0.8380062580108643,0.3973731994628906,0.7966805100440979,0.47350114583969116
7,0.8494288921356201,0.3375028669834137,0.8713693022727966,0.3781680166721344
8,0.8629283308982849,0.3566177487373352,0.8589211702346802,0.37280210852622986
9,0.871235728263855,0.31339216232299805,0.8423236608505249,0.3563346266746521
10,0.8598130941390991,0.31979236006736755,0.8257261514663696,0.37821635603904724
11,0.8598130941390991,0.32074615359306335,0.8713693022727966,0.29771533608436584
12,0.8733125925064087,0.29360470175743103,0.863070547580719,0.3227110803127289
13,0.881619930267334,0.2726840078830719,0.8796680569648743,0.396275132894516
14,0.871235728263855,0.3219817876815796,0.8464730381965637,0.38439929485321045
15,0.8826583623886108,0.2723468542098999,0.8464730381965637,0.36397698521614075
16,0.8930425643920898,0.26257210969924927,0.8547717928886414,0.3338930606842041
17,0.8826583623886108,0.27912554144859314,0.8464730381965637,0.3461604118347168
18,0.8826583623886108,0.3024480640888214,0.8464730381965637,0.32349464297294617
19,0.8743509650230408,0.280509889125824,0.8257261514663696,0.3481827974319458
20,0.8681204319000244,0.3162986934185028,0.817427396774292,0.38631221652030945
21,0.8639667630195618,0.3262234926223755,0.8381742835044861,0.38416483998298645
22,0.8774662613868713,0.28678834438323975,0.8672199249267578,0.3411707282066345
23,0.8847352266311646,0.2770499587059021,0.8672199249267578,0.33936673402786255
24,0.8618898987770081,0.32049593329429626,0.8381742835044861,0.3856154978275299
25,0.8857735991477966,0.30824628472328186,0.8257261514663696,0.37329667806625366
26,0.8930425643920898,0.2664794325828552,0.8298755288124084,0.3513442575931549
27,0.8909657597541809,0.2488245964050293,0.863070547580719,0.34031468629837036
28,0.881619930267334,0.2781643867492676,0.8796680569648743,0.31931406259536743
29,0.9044651985168457,0.2371622622013092,0.8381742835044861,0.3129867613315582
30,0.8774662613868713,0.2650809586048126,0.8713693022727966,0.3559722602367401
31,0.8940809965133667,0.24049730598926544,0.8589211702346802,0.3379437327384949
32,0.8681204319000244,0.3010376989841461,0.8796680569648743,0.30848416686058044
33,0.8888888955116272,0.25415217876434326,0.8506224155426025,0.3269434869289398
34,0.8982346653938293,0.2584593892097473,0.8381742835044861,0.3303299844264984
35,0.9003115296363831,0.24127715826034546,0.8423236608505249,0.33770960569381714
36,0.8878504633903503,0.2793838679790497,0.8506224155426025,0.34996679425239563
37,0.8888888955116272,0.26092830300331116,0.8506224155426025,0.29772433638572693
38,0.889927327632904,0.25808820128440857,0.8589211702346802,0.3084236979484558
39,0.892004132270813,0.24535873532295227,0.8672199249267578,0.352204829454422
40,0.9003115296363831,0.2352752983570099,0.8547717928886414,0.34726113080978394
41,0.9034267663955688,0.21102121472358704,0.8506224155426025,0.3597230017185211
42,0.8982346653938293,0.23786474764347076,0.8340249061584473,0.3821127414703369
43,0.8836967945098877,0.26244911551475525,0.8423236608505249,0.3027333617210388
44,0.8961578607559204,0.21658478677272797,0.8713693022727966,0.30747315287590027
45,0.8992730975151062,0.2485143393278122,0.8796680569648743,0.34038615226745605
46,0.892004132270813,0.2646893858909607,0.8713693022727966,0.30880582332611084
47,0.8743509650230408,0.3020133972167969,0.8796680569648743,0.27952221035957336
48,0.9013499617576599,0.25614815950393677,0.863070547580719,0.2757549583911896
49,0.8857735991477966,0.2615582346916199,0.8672199249267578,0.289971262216568
df: dataset_infinite_loop
Accuracy:0.8796680569648743
Recall: 0.8429752066115702
Precision: 0.9107142857142857
F1 score: 0.8755364806866952
-------------------------------
