epoch,accuracy,loss,val_accuracy,val_loss
31,0.8890647888183594,0.23979370296001434,0.8875365257263184,0.2799471318721771
32,0.8878470659255981,0.24212905764579773,0.8860759735107422,0.2605574131011963
33,0.8882123827934265,0.24223917722702026,0.8851022124290466,0.2625286281108856
34,0.8837067484855652,0.2473261058330536,0.8841285109519958,0.2476300448179245
35,0.8873599767684937,0.23866350948810577,0.8855891227722168,0.24711760878562927
36,0.8891865611076355,0.2331923246383667,0.8846153616905212,0.2550404965877533
37,0.8895518779754639,0.23985692858695984,0.8782862424850464,0.2516804039478302
38,0.8897954225540161,0.23785218596458435,0.8860759735107422,0.2611767053604126
39,0.8891865611076355,0.2363944947719574,0.8865628242492676,0.26218315958976746
40,0.8918655514717102,0.23483632504940033,0.8846153616905212,0.2600051760673523
41,0.8907696008682251,0.23558129370212555,0.8860759735107422,0.25722479820251465
42,0.8930832743644714,0.22873227298259735,0.8875365257263184,0.26009419560432434
43,0.8901607394218445,0.23637902736663818,0.8851022124290466,0.2597237825393677
44,0.8889430165290833,0.23292824625968933,0.8914313316345215,0.2599492371082306
45,0.8923526406288147,0.2326577603816986,0.8836416602134705,0.2585594356060028
46,0.8932050466537476,0.2295045256614685,0.8875365257263184,0.2589692771434784
47,0.8911349177360535,0.2292104810476303,0.8860759735107422,0.25026533007621765
48,0.8904042840003967,0.2294788956642151,0.8826679587364197,0.24836623668670654
49,0.8945445418357849,0.23106706142425537,0.8846153616905212,0.261296808719635
df: dataset_Timestamp_max
Loss:0.21966812014579773
Accuracy:0.905063271522522
Recall: 0.9454722492697176
Precision: 0.8747747747747747
F1 score: 0.9087505849321479
-------------------------------
0,0.7003166079521179,0.6207965016365051,0.7663096189498901,0.5189869999885559
1,0.7756941318511963,0.48010969161987305,0.7341772317886353,0.4869194030761719
2,0.8047978281974792,0.43651700019836426,0.8081791400909424,0.47229817509651184
3,0.8189235329627991,0.4065729081630707,0.8369036316871643,0.3739520311355591
4,0.8328056335449219,0.38187354803085327,0.8456670045852661,0.3452131748199463
5,0.8413297533988953,0.3642755448818207,0.8359298706054688,0.36036646366119385
6,0.8543594479560852,0.3447922170162201,0.85053551197052,0.3499284088611603
7,0.8548465371131897,0.3358774185180664,0.8695228695869446,0.2984216809272766
8,0.8600828051567078,0.320913702249527,0.8500486612319946,0.34422382712364197
9,0.8678762912750244,0.3068866729736328,0.8690360188484192,0.31272444128990173
10,0.8667803406715393,0.30477216839790344,0.875365138053894,0.30306562781333923
11,0.8705552816390991,0.2982100546360016,0.8719571828842163,0.28873109817504883
12,0.8750609159469604,0.28074055910110474,0.8704965710639954,0.293892502784729
13,0.8761568665504456,0.28472745418548584,0.8709834218025208,0.28688713908195496
14,0.8734778165817261,0.281989187002182,0.8763388395309448,0.2774876356124878
15,0.8817583918571472,0.2706589996814728,0.8792600035667419,0.29257550835609436
16,0.879566490650177,0.2738253176212311,0.8768256902694702,0.29629379510879517
17,0.8801753520965576,0.2716847062110901,0.8797468543052673,0.2754334807395935
18,0.8827325701713562,0.26335608959198,0.8792600035667419,0.27242815494537354
19,0.8798100352287292,0.26329925656318665,0.8739045858383179,0.2794637978076935
20,0.8811495304107666,0.26718786358833313,0.9016553163528442,0.23315303027629852
21,0.8801753520965576,0.261530339717865,0.8977604508399963,0.23338042199611664
22,0.8801753520965576,0.2631361186504364,0.8967867493629456,0.23528815805912018
23,0.8799318075180054,0.2657660245895386,0.8953261971473694,0.23476214706897736
24,0.8834632039070129,0.25631505250930786,0.8938656449317932,0.22394907474517822
25,0.8804188966751099,0.2577766478061676,0.8967867493629456,0.22480131685733795
26,0.8872382044792175,0.25022217631340027,0.8953261971473694,0.23028923571109772
27,0.8834632039070129,0.24662232398986816,0.8938656449317932,0.22493287920951843
28,0.881514847278595,0.25080686807632446,0.8958130478858948,0.22643496096134186
29,0.8852898478507996,0.2503351867198944,0.8987341523170471,0.23235805332660675
30,0.8868728876113892,0.2471068799495697,0.8982473015785217,0.2159036546945572
31,0.8829761147499084,0.25534093379974365,0.8992210030555725,0.21531681716442108
32,0.885776937007904,0.2414737492799759,0.8997079133987427,0.21501785516738892
33,0.8868728876113892,0.24883462488651276,0.9031158685684204,0.22090531885623932
34,0.8902825117111206,0.24145258963108063,0.9021421670913696,0.21857982873916626
35,0.8843156099319458,0.24898149073123932,0.9001947641372681,0.22834675014019012
36,0.8848026990890503,0.24415144324302673,0.9045764207839966,0.22676944732666016
37,0.8890647888183594,0.24053549766540527,0.8933787941932678,0.23289671540260315
38,0.888699471950531,0.23868216574192047,0.8962998986244202,0.23448878526687622
39,0.8882123827934265,0.24070970714092255,0.8982473015785217,0.22164154052734375
40,0.8862640261650085,0.24344287812709808,0.897273600101471,0.22396120429039001
41,0.8915002346038818,0.23790982365608215,0.9011684656143188,0.2212815284729004
42,0.8888212442398071,0.2340407818555832,0.9040895700454712,0.22191978991031647
43,0.8869946599006653,0.23768234252929688,0.9060369729995728,0.21496441960334778
44,0.8905260562896729,0.23090660572052002,0.8997079133987427,0.22760769724845886
45,0.8891865611076355,0.23758280277252197,0.8997079133987427,0.21667923033237457
46,0.8885776996612549,0.2344263345003128,0.9055501222610474,0.21655982732772827
47,0.8910131454467773,0.23405508697032928,0.9045764207839966,0.22048582136631012
48,0.8884559273719788,0.2375870943069458,0.8992210030555725,0.2281486839056015
49,0.8911349177360535,0.22994445264339447,0.9021421670913696,0.2209598571062088
df: dataset_Timestamp_max
Loss:0.20965585112571716
Accuracy:0.9074712862968445
Recall: 0.9158928919182083
Precision: 0.8826900093370682
F1 score: 0.9018908484270734
-------------------------------
